Season,Name,Team,Name,Team,Season,Age,W,L,SV,G,GS,IP,CG,ShO,QS,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,ERA,K/9,BB/9,K/BB,HR/9,AVG,WHIP,BABIP,LOB%,FIP,xFIP,ERA-,FIP-,xFIP-,K%,BB%,SIERA,E-F,K-BB%,Balls,Strikes,Pitches,RS,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,RS/9,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,WAR,Dollars,ERA,IP,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,xERA,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),NameASCII,PlayerId,MLBAMID
2024,"Declan Cronin","MIA","Declan Cronin","MIA",2024,26,3,4,0,56,0,70.1,0,0,0,306,75,41,34,1,25,3,5,1,0,72,4.350711687044928,9.213271807859847,3.1990527110624467,2.88,0.12796210844249786,0.2717391304347826,1.421801204916643,0.3645320197044335,0.61776062,2.5835412842739713,3.4305993070637726,103.02420200778239,64.20153504096652,84.69239791306484,0.23529412,0.08169935,3.276340068709158,1.7671704027709567,0.15359477,392,705,1097,22,0.3645320197044335,2.4375,0.187192118,0.576354679,0.236453201,0.020833333,0.020833333,2.8151663857349534,0.37745098,0.35784314,0.26470588,0.1372549,0.52941176,0.33333333,1.3109031915664673,10.487225532531738,4.350711687044928,70.1,89.45144260519803,1.552523924572633,10,0.04901961,115.42,85,0.41666667,204,,0.071949,,,,,0.40619308,0.52094718,,,,0.00091075,,,,93.89240506329114,,,,,93.37130395179372,87.03199437281468,,,,95.9000015258789,,,-5.999479655978046,,,,,-7.692275522001121,2.527299787614729,,,,-9.647302627563477,,,7.652364610116693,,,,,1.3044902989682596,-0.9169447038557146,,,,3.573544979095459,,,2.321577951312065,,,,,-1.1637238524854183,2.248208172619343,,,,-0.06337367743253708,,,2.938706267483627,,,,,-0.26092463060211174,0.3930433868215634,,,,-6.337367743253708,,,0.25,0.66782007,0.46994536,0.45384615,0.85751295,0.75581395,0.52641166,"Declan Cronin",25645,686539
2024,"Hoby Milner","MIL","Hoby Milner","MIL",2024,33,5,1,1,61,1,64.2,0,0,0,268,63,38,34,6,14,2,2,0,0,64,4.731960065535731,8.907218946890787,1.9484541446323596,4.57142857,0.8350517762710112,0.25,1.1907219772753308,0.3131868131868132,0.58073654,3.135551934724202,3.1452081815608537,114.63568243735546,76.9563725692223,77.79571485748622,0.23880597,0.05223881,3.0814180897268595,1.5964081308115285,0.18656717,368,677,1045,31,0.3131868131868132,1.807692307,0.193370165,0.519337016,0.287292817,0.076923076,0.115384615,4.314434177400225,0.40957447,0.31914894,0.2712766,0.21808511,0.52659574,0.25531915,0.914420835673809,7.315366685390472,4.731960065535731,64.2,87.7003887028984,8.351709550256887,5,0.02659574,111.793,68,0.36170213,188,,0.21380633,,,,,0.32023011,0.32885906,,,,0.13710451,,,,88.80134534621988,,,,,88.47545034442832,79.5204104765511,,,,81.13916079647892,,,9.873792656868563,,,,,11.303579935770548,-6.829004448982439,,,,9.620115773661153,,,3.518807501001743,,,,,-0.018491901323466956,-0.31186668796372485,,,,1.1534076170487837,,,7.035005375742912,,,,,-4.497231997549534,0.9691049158573151,,,,0.16285113990306854,,,3.1547109308264183,,,,,-1.3464766459729143,0.2825378763432405,,,,0.11388191601613186,,,0.25708502,0.58287796,0.42857143,0.70866142,0.878125,0.82997763,0.52636625,"Hoby Milner",13346,571948
2024,"Hunter Strickland","LAA","Hunter Strickland","LAA",2024,35,3,2,1,72,0,73.1,0,0,0,294,56,31,27,10,24,1,2,1,0,57,3.313636938205535,6.9954557584339065,2.9454550561826975,2.375,1.227272940076124,0.208955223880597,1.0909092800676659,0.22885572139303484,0.75,4.448298182369302,4.881728704784218,80.83039245411037,106.14391744578806,119.60007658100955,0.19387755,0.08163265,4.339648768986046,-1.1346612441637673,0.1122449,424,738,1162,32,0.22885572139303484,0.700934579,0.133333333,0.357142857,0.509523809,0.158878504,0.093457943,3.9272734082435967,0.43127962,0.34597156,0.22274882,0.18009479,0.53080569,0.28909953,0.2581871747970581,2.065497398376465,3.313636938205535,73.1,88.89064369019138,21.684731515400717,19,0.09004739,111.429,75,0.35545024,211,,0.31892826,,0.11235955,,,0.08988764,0.41745895,,,,0.0613656,,,,94.24607257791328,,85.2699969951923,,,92.62692495492789,83.55175983436853,,,,88.11830848371478,,,-5.525990721332994,,2.438971651517428,,,-9.80340576171875,6.897350240197981,,,,-8.91694834534551,,,8.840720406715786,,-0.4315407973069411,,,3.168913034292368,1.932038680366848,,,,4.81854892784441,,,1.5957068018615246,,0.14309699833393097,,,-1.3898264169692993,6.658391989767551,,,,1.6140141487121582,,,0.43244086771315027,,0.11007461410302381,,,-1.3363715547781725,1.378549066204462,,,,2.2732593643833217,,,0.2810219,0.64039409,0.4701815,0.62987013,0.85897436,0.79411765,0.52636128,"Hunter Strickland",7836,519326
2023,"Daniel Duarte","CIN","Daniel Duarte","CIN",2023,26,3,0,1,31,0,31.2,0,0,0,136,24,14,13,5,20,0,1,1,0,23,3.69473780645253,6.536843811416015,5.684212009926969,1.15,1.4210530024817423,0.20869565217391303,1.389474046871037,0.21839080459770116,0.81578947,5.844514719574912,5.619271862519606,79.52692213139234,125.49591766283979,128.3004856781461,0.16911765,0.14705882,5.521480070999607,-2.149776913122382,0.02205882,216,356,572,11,0.21839080459770116,1.314285714,0.119565217,0.5,0.380434782,0.2,0.142857142,3.126316605459833,0.36956522,0.30434783,0.32608696,0.22826087,0.54347826,0.22826087,-0.159535750746727,-1.276286005973816,3.69473780645253,31.2,85.63015879755434,12.561357581097147,4,0.04347826,110.55,30,0.32608696,92,,0.26748252,,0.19755245,,,0.28496503,0.18181818,,,,0.06818182,,,,95.61046006944444,,91.42566025995575,,,94.1717791411043,83.54615196814903,,,,89.98461288060898,,,-4.929585774739583,,1.9373434961369607,,,-9.993319084307899,7.747141911433293,,,,-9.171491574018429,,,9.298592760671976,,5.654613393597899,,,5.692053671994824,2.256096913264348,,,,3.589991251627604,,,-2.9173561297357082,,2.4245504289865494,,,2.8919158466160297,-0.26870881021022797,,,,-0.29711759090423584,,,-1.9067687122455608,,2.1456198486606635,,,1.7741815009914292,-0.2583738559713731,,,,-0.7618399766775278,,,0.26568266,0.66777409,0.47727273,0.625,0.84079602,0.78388278,0.52622378,"Daniel Duarte",17480,650960
2024,"Chad Green","TOR","Chad Green","TOR",2024,33,4,6,17,53,0,53.1,0,0,0,210,41,20,19,8,14,3,2,1,0,46,3.206250305771857,7.762500740289759,2.362500225305579,3.28571429,1.350000128746045,0.211340206185567,1.0312500983476733,0.2357142857142857,0.80786026,4.291479885578166,4.439391563316963,80.6234148151826,104.9483984309609,108.59580356131882,0.21904762,0.06666667,3.8229090766137164,-1.0852295798063092,0.15238095,281,559,840,14,0.2357142857142857,0.743243243,0.128378378,0.371621621,0.5,0.081081081,0.108108108,2.362500225305579,0.39189189,0.2972973,0.31081081,0.11486486,0.51351351,0.37162162,0.02776043862104416,0.22208350896835327,3.206250305771857,53.1,91.29830685177365,17.19860674883868,13,0.08783784,115.239,68,0.45945946,148,,0.6,,0.00714286,,,,0.39285714,,,,,,,,95.46448722718254,,91.48333740234375,,,,87.69605823863637,,,,,,,-5.129628499348958,,-1.5316274960835774,,,,0.5188391020803741,,,,,,,10.575116838727679,,7.096497217814128,,,,1.8005415482954545,,,,,,,9.034548319876194,,-0.05099185183644295,,,,-1.2425030134618282,,,,,,,1.7925691110865463,,-0.8498641972740492,,,,-0.3765160646854025,,,,,,,0.31658291,0.71040724,0.52380952,0.66666667,0.83757962,0.78863636,0.52619048,"Chad Green",15552,643338
2022,"Jake Bird","COL","Jake Bird","COL",2022,26,2,4,0,38,0,47.2,0,0,0,211,45,29,26,7,23,3,4,4,0,42,4.9090915638705654,7.930070987790913,4.3426579218855,1.82608696,1.3216784979651521,0.24456521739130435,1.4265736168512753,0.2814814814814815,0.69131833,4.958585094058977,4.105421897771929,107.39368527053443,118.17183672697503,102.79165744224885,0.19905213,0.10900474,3.9700110124805907,-0.049493530188411405,0.09004739,299,446,745,26,0.2814814814814815,2.294117647,0.2,0.557142857,0.242857142,0.029411764,0.205882352,4.9090915638705654,0.42957746,0.35211268,0.21830986,0.1056338,0.5,0.3943662,-0.3002365231513977,-2.4018921852111816,4.9090915638705654,47.2,91.1774777600365,5.43503072987432,9,0.06338028,108.264,60,0.42253521,142,,,,0.25100671,,,0.57718121,,0.15167785,,,0.02013423,,,,,,91.35828877005348,,,95.01349018895348,,81.67521951050885,,,88.01333821614584,,,,,-0.3887806856695981,,,-6.846416810501453,,7.5421331625069135,,,-6.467923990885416,,,,,4.405708190591578,,,0.03912011080009993,,-5.00937996923396,,,0.539253044128418,,,,,-2.5029670875519514,,,1.5706719569861889,,-1.9545606132596731,,,0.2406979762017727,,,,,-1.3384850735571934,,,0.365272548136323,,-1.7296996577519232,,,1.6046531746784845,,,0.17847025,0.62244898,0.41208054,0.49206349,0.8852459,0.80456026,0.5261745,"Jake Bird",21267,656234
2023,"Josh Winckowski","BOS","Josh Winckowski","BOS",2023,25,4,4,3,60,1,84.1,0,0,0,367,89,34,27,9,31,2,3,2,0,82,2.881423359358016,8.750989461753974,3.308300894077722,2.64516129,0.9604744531193388,0.2672672672672673,1.4229251157323537,0.3305785123966942,0.80615942,3.907214370874399,3.8922098956062157,63.55570218645147,90.61675950866318,90.82768312156992,0.22343324,0.08446866,3.844798148654774,-1.0257910115163829,0.13896458,479,907,1386,46,0.3305785123966942,1.828571428,0.208,0.512,0.28,0.128571428,0.128571428,4.90909164927662,0.37848606,0.30677291,0.31474104,0.16334661,0.49003984,0.34661355,0.7998700439929962,6.39896035194397,2.881423359358016,84.1,89.3671304321289,8.697495895385742,16,0.06374502,112.953,102,0.4063745,251,,0.04978355,,0.32034632,,,0.37373737,0.1962482,0.0007215,,,0.05916306,,,,95.98985224184783,,88.94842515550218,,,96.27239236132058,85.84999712775735,80.19999694824219,,,92.94877810594512,,,-2.1418173969655796,,1.9244914527411934,,,-8.615182014966104,2.9804427763995003,3.9994497299194336,,,-9.899898622094131,,,8.9244384765625,,0.6203604378141798,,,6.116348973572484,-1.3746638946673448,-9.12629222869873,,,2.5209356168421304,,,1.3467294871807098,,3.5680171959102154,,,-5.559981171041727,2.7110705971717834,0.041571687906980515,,,1.163113810122013,,,1.9517818654792896,,0.8036074765563549,,,-1.0733554384250439,0.9967171313131558,4.1571687906980515,,,1.4184314757585526,,,0.28006088,0.68175583,0.49134199,0.52173913,0.83501006,0.75036711,0.52597403,"Josh Winckowski",22387,670174
2024,"Yimi García","- - -","Yimi García","- - -",2024,33,3,0,5,39,0,39,0,0,0,153,23,15,15,6,12,3,2,1,0,49,3.461539138703789,11.307694519765711,2.7692313109630313,4.08333333,1.3846156554815157,0.16546762589928057,0.8974360729972787,0.20238095238095238,0.76923077,3.730582452745228,3.630285302480226,88.86547675531781,92.49819663515161,88.46720625055544,0.32026144,0.07843137,2.9141772901805147,-0.269043314041439,0.24183007,205,415,620,12,0.20238095238095238,0.489795918,0.170454545,0.272727272,0.556818181,0.122448979,0.122448979,2.7692313109630313,0.33333333,0.36666667,0.3,0.16666667,0.55555556,0.27777778,0.39134320616722107,3.1307456493377686,3.461539138703789,39,87.4012451171875,23.324561725963246,12,0.13333333,111.872,31,0.34444444,90,,0.36569579,,,,,0.16504854,0.1763754,0.197411,,,0.09546926,,,,96.48406820381638,,,,,95.78529148475796,86.81192436568234,84.26967533299181,,,88.7440661414195,,,-6.663661855511961,,,,,-10.988681344424977,4.476429580548488,5.492832871734119,,,-11.00846733481197,,,8.491283855607024,,,,,4.105806612500958,4.867945329858623,-0.791906403713539,,,2.7371431770971264,,,3.654744304716587,,,,,1.5587100125849247,1.84726307913661,1.2230925671756268,,,-0.5232676714658737,,,1.6171434976622066,,,,,1.528147071161691,1.6947367698501008,1.0025348911275629,,,-0.886894358416735,,,0.31740614,0.68,0.50809061,0.52688172,0.81900452,0.73248408,0.52588997,"Yimi Garcia",12095,554340
2024,"Clayton Kershaw","LAD","Clayton Kershaw","LAD",2024,36,2,2,0,7,7,30,0,0,1,133,36,19,15,2,9,1,2,2,1,24,4.500000286102313,7.200000457763701,2.700000171661388,2.66666667,0.6000000381469751,0.29508196721311475,1.5000000953674377,0.3541666666666667,0.63348416,3.533146468268502,4.329689099088705,111.37954982068605,85.85282799799654,106.41955331488417,0.18045113,0.06766917,4.514614630148575,0.9668538178338113,0.11278196,170,334,504,21,0.3541666666666667,1.121212121,0.270833333,0.385416666,0.34375,0.121212121,0.06060606,6.300000400543238,0.48453608,0.3814433,0.13402062,0.1443299,0.56701031,0.28865979,0.6394903063774109,5.115922451019287,4.500000286102313,30,90.38815842461341,14.08313743355348,4,0.04081633,110.774,40,0.40816327,98,,0.35119048,,,0.0218254,,0.00595238,0.43650794,0.16269841,,,0.0218254,,,,89.92712195444915,,,82.9090909090909,,90.23333740234375,85.97045454545454,72.09756097560975,,,84.15454656427556,,,0.5249226888020834,,,4.698803641579368,,4.8764699300130205,-2.190650801225142,-2.2257428052948742,,,6.613892988725142,,,10.013318767655367,,,7.174819252707741,,11.658030192057291,4.313031005859375,-8.79574287228468,,,8.691835576837713,,,-4.623765330761671,,,-0.5077153407037258,,-0.07318233326077461,-0.2472027875483036,0.5517033599317074,,,0.42743338644504547,,,-2.612296797040492,,,-4.615594006397507,,-2.439411108692487,-0.11236490343104709,0.6728089755264725,,,3.8857580585913225,,,0.29288703,0.68679245,0.5,0.55714286,0.87912088,0.78968254,0.52579365,"Clayton Kershaw",2036,477132
2024,"Trevor Megill","MIL","Trevor Megill","MIL",2024,30,1,3,21,48,0,46.1,0,0,0,183,33,16,14,4,14,4,1,4,0,50,2.7194247589577607,9.712231281992004,2.7194247589577607,3.57142857,0.7769785025593603,0.19642857142857142,1.0143886005636091,0.2543859649122807,0.75471698,3.1017315697431815,3.8721594434007445,65.88033473711693,76.14546446400132,95.36301811867813,0.27322404,0.07650273,3.3120251559280844,-0.38230681078542084,0.19672131,216,452,668,11,0.2543859649122807,0.672413793,0.17094017,0.333333333,0.495726495,0.086206896,0.068965517,2.136690882038241,0.33050847,0.37288136,0.29661017,0.09322034,0.55932203,0.34745763,0.997990071773529,7.983920574188232,2.7194247589577607,46.1,91.20855034722223,19.04552492321047,9,0.07627119,109.82,50,0.42372881,118,,0.71257485,,,,,0.00299401,,,0.28443114,,,,,,98.77037650997899,,,,,98.55000305175781,,,87.38210320723684,,,,,-3.289875447249212,,,,,-9.992048263549805,,,2.232211785567434,,,,,10.735061260832458,,,,,9.891042709350586,,,-2.9851687782689145,,,,,9.73022785037756,,,,,-0.0833708606660366,,,1.1553947813808918,,,,,2.0441655147852016,,,,,-4.16854303330183,,,0.6081025165162589,,,,,0.33123028,0.6951567,0.52245509,0.40952381,0.86885246,0.73065903,0.5254491,"Trevor Megill",17722,656730
2024,"Joe Kelly","LAD","Joe Kelly","LAD",2024,36,1,1,0,35,0,32,0,0,0,143,31,19,17,4,16,1,5,3,2,35,4.781250569969484,9.843751173466584,4.500000536441867,2.1875,1.1250001341104667,0.2540983606557377,1.468750175088665,0.3253012048192771,0.7112069,4.572729945927879,4.223486997044574,118.3407782678954,110.59535881107499,103.85310267159993,0.24475524,0.11188811,3.869341385221022,0.2085206240416051,0.13286713,206,348,554,17,0.3253012048192771,1.481481481,0.211764705,0.470588235,0.317647058,0.111111111,0.148148148,4.781250569969484,0.3372093,0.36046512,0.30232558,0.1744186,0.55813953,0.26744186,-0.047403477132320404,-0.37922781705856323,4.781250569969484,32,88.73975758272059,8.029946001838235,11,0.12643678,110.678,37,0.42528736,87,,0.24637681,,,,,0.28985507,0.2173913,,0.17753623,,0.06884058,,,,98.06764849494485,,,,,98.20687255859374,90.13583170572916,,87.31326729910714,,88.38947496916118,,,-6.96553757611443,,,,,-10.10126190185547,4.872077941894531,,3.7765185297751915,,-10.891583091334292,,,7.606951545266544,,,,,3.7806621551513673,-0.3015135129292806,,-6.430682123923789,,2.605959842079564,,,-0.580406904220581,,,,,0.5405265130102634,-0.6385320611298084,,0.21330362558364868,,-3.4712131954729557,,,-0.4267697825151331,,,,,0.33782907063141465,-0.5321100509415071,,0.21765676079964152,,-9.134771567034095,,,0.24427481,0.65517241,0.46014493,0.515625,0.88947368,0.79527559,0.52536232,"Joe Kelly",9761,523260
2022,"Ralph Garza Jr.","TBR","Ralph Garza Jr.","TBR",2022,28,2,2,0,19,0,35,0,0,0,153,38,14,13,4,16,2,2,2,0,17,3.342857507199697,4.371429047876527,4.1142861627073195,1.0625,1.0285715406768299,0.2814814814814815,1.5428573110152448,0.2982456140350877,0.83333333,5.169574083016868,5.291118020561711,89.39988624608515,135.34542677269212,134.67902606416175,0.11111111,0.10457516,5.3368066174083655,-1.826716575817171,0.00653595,178,336,514,19,0.2982456140350877,1.263157894,0.264957264,0.41025641,0.324786324,0.184210526,0.105263157,4.885714818214941,0.46610169,0.3220339,0.21186441,0.16949153,0.52542373,0.30508475,-0.32124513387680054,-2.5699610710144043,3.342857507199697,35,87.27160122863248,10.442823100293804,8,0.06779661,109.27,45,0.38135593,118,,0.12645914,,0.09922179,,,0.33268482,0.22957198,0.0233463,,,0.18871595,,,,91.15999849759615,,89.43921377144608,,,87.82280815972223,77.48474741790254,79.95833333333333,,,83.12164747100516,,,-4.739449838491587,,-1.1759715360753678,,,-9.895992524442617,6.983946719412076,3.361095428466797,,,-9.666035131080863,,,9.80166485126202,,8.5241896685432,,,-0.9502173529730903,4.215557809603417,-3.3275779088338218,,,3.676990627013531,,,-1.702764494344592,,-2.7632026560604572,,,4.865398431196809,-1.8473378363996744,1.2110484279692173,,,-0.7836540844291449,,,-2.6196376836070647,,-5.418044423647955,,,2.84526224046597,-1.565540539321758,10.09207023307681,,,-0.8078908086898401,,,0.28278689,0.65555556,0.47859922,0.63768116,0.89265537,0.82113821,0.52529183,"Ralph Garza Jr.",17682,621248
2024,"Nestor Cortes","NYY","Nestor Cortes","NYY",2024,29,9,10,0,31,30,174.1,0,0,13,710,162,74,73,24,39,0,4,2,1,162,3.768642454290741,8.363288734179452,2.0133843248950534,4.15384615,1.239005738396956,0.24287856071964017,1.1529636732305006,0.2869022869022869,0.76429405,3.8376078865881462,4.164166497803895,93.5130290722784,91.00381470162502,101.74887284073345,0.22816901,0.05492958,4.0153554331815196,-0.06896543229740493,0.17323944,997,1854,2851,84,0.2869022869022869,0.635245901,0.200400801,0.310621242,0.488977955,0.13114754,0.098360655,4.336520084389345,0.37029703,0.37623762,0.25346535,0.16435644,0.51881188,0.31683168,3.1466338634490967,25.173070907592773,3.768642454290741,174.1,89.72159352743003,22.387879183972217,40,0.07920792,117.363,219,0.43366337,505,,0.44171348,,0.27984551,,,0.01404494,0.16783708,,,,0.09655899,,,,92.08322478326212,,87.54216005332496,,,90.25499877929687,78.24790628983885,,,,83.58981822620738,,,3.0303663911804297,,-2.1704089321485878,,,7.5626991271972654,-7.651040304654812,,,,8.004384488192471,,,11.172626052638115,,4.9060600118026825,,,8.078318023681641,0.8294343046812832,,,,2.6195931521329014,,,3.200075574219227,,10.554693449288607,,,0.5460698045790195,-6.077788524329662,,,,-2.4377333745360374,,,0.25437802656750613,,1.32430281672379,,,1.3651745114475489,-1.2715038753827745,,,,-0.8864484998312864,,,0.26923077,0.71323529,0.50245787,0.65934066,0.83223993,0.78825996,0.5252809,"Nestor Cortes",17874,641482
2024,"Ryan Helsley","STL","Ryan Helsley","STL",2024,29,7,4,49,65,0,66.1,0,0,0,266,50,19,15,3,23,3,0,1,0,79,2.0351760354488535,10.718593786697294,3.1206032543549087,3.43478261,0.4070352070897707,0.205761316872428,1.100502596946417,0.2919254658385093,0.78488372,2.412710876271701,3.351975720405567,50.25134694100111,61.11153147723191,82.79240204977751,0.29699248,0.08646617,3.0790250983214267,-0.3775348408228476,0.21052632,288,647,935,14,0.2919254658385093,0.895522388,0.220858895,0.368098159,0.411042944,0.164179104,0.044776119,1.8994976330855966,0.32317073,0.39634146,0.2804878,0.16463415,0.54268293,0.29268293,2.2645506858825684,18.116405487060547,2.0351760354488535,66.1,89.45174103719326,18.264197601131134,6,0.03658537,114.329,57,0.34756098,164,,0.45435016,,,,,,0.48335124,0.0622986,,,,,,,99.56288785460993,,,,,,89.17,81.13103616648706,,,,,,-2.0310172583758126,,,,,,2.2418092176649305,1.9742826264480065,,,,,,10.38486951462766,,,,,,0.9516998291015625,-5.627287766029095,,,,,,3.290118634700775,,,,,,12.595689978450537,0.8554918169975281,,,,,,0.7778058238063298,,,,,,2.7990422174334526,1.4749858913750484,,,,,,0.37782805,0.66257669,0.5273899,0.41317365,0.80246914,0.6700611,0.52524168,"Ryan Helsley",18138,664854
2022,"Justin Verlander","HOU","Justin Verlander","HOU",2022,39,18,4,0,28,28,175,0,0,21,666,116,43,34,12,29,0,6,3,0,185,1.7485714285714287,9.514285714285714,1.4914285714285713,6.37931034,0.6171428571428571,0.1838351822503962,0.8285714285714286,0.23963133640552994,0.804769,2.4895738588060654,3.230781258600099,45.60260333728061,63.121288247969765,81.6222006438609,0.27777778,0.04354354,3.086807218791894,-0.7410024302346367,0.23423423,820,1787,2607,89,0.23963133640552994,0.870466321,0.18510158,0.379232505,0.435665914,0.196891191,0.062176165,4.577142857142857,0.33408072,0.38565022,0.28026906,0.21300448,0.49327354,0.29372197,6.057393550872803,48.45914840698242,1.7485714285714287,175,87.81146364795919,16.882240260888008,28,0.06278027,110.929,155,0.34753363,446,,0.5044112,,,,,,0.283084,0.18833909,,,0.02416571,,,,95.01939163498099,,,,,,87.42886178861788,79.03543469959267,,,86.24603174603175,,,-5.956946589828897,,,,,,1.613370735147781,3.411925150760565,,,-9.279712495349703,,,11.549241028992395,,,,,,3.365645907435637,-6.09832602071665,,,6.556360153924851,,,27.476098399609327,,,,,,9.950450660660863,8.54909592680633,,,0.3821853566914797,,,2.089437140654702,,,,,,1.3482995475150221,1.741160066559334,,,0.606643423319809,,,0.34168013,0.71146822,0.53586498,0.643026,0.84188912,0.78167502,0.52512466,"Justin Verlander",8700,434378
2024,"Tanner Rainey","WSN","Tanner Rainey","WSN",2024,31,0,0,0,50,0,51,0,0,0,231,47,28,27,8,29,1,4,5,0,44,4.764706238743369,7.764706463137343,5.117647441613249,1.51724138,1.411764811479517,0.23737373737373738,1.4901961898950458,0.2671232876712329,0.75581395,5.4213819077362455,5.902180267794263,116.30607731679741,132.0771373331823,144.41994025455332,0.19047619,0.12554113,5.09638609653244,-0.6566756689928761,0.06493507,355,584,939,28,0.2671232876712329,0.505882352,0.163398692,0.281045751,0.555555555,0.188235294,0.094117647,4.94117684017831,0.37662338,0.37662338,0.24675325,0.14935065,0.52597403,0.32467532,-0.19684520363807678,-1.5747616291046143,4.764706238743369,51,91.05099826388889,25.80294021905637,22,0.14285714,109.413,66,0.42857143,154,,0.70926518,,,,,,0.27689031,,,,0.01384452,,,,94.0497020457958,,,,,,86.60538611778846,,,,85.60000375600961,,,-6.667371961805555,,,,,,0.7357865553635817,,,,-7.6121673583984375,,,10.81302054007132,,,,,,2.378472665640024,,,,6.562945439265325,,,-2.641913775354624,,,,,,-0.7247434221208096,,,,-0.8990339376032352,,,-0.3966837500532468,,,,,,-0.2787474700464652,,,,-6.91564567387104,,,0.2735426,0.68762677,0.49094782,0.52459016,0.84955752,0.76355748,0.52502662,"Tanner Rainey",17610,663432
