Season,Name,Team,Name,Team,Season,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wOBA,wRAA,wRC,Spd,wRC+,wSB,UBR,wGDP,XBR,IFH,BUH,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,Bat,Fld,Rep,Pos,RAR,WAR,Dol,BsR,Def,Off,Lg,wOBA,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,xBA,xSLG,xwOBA,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,CSW%,NameASCII,PlayerId,MLBAMID
2023,"Kevin Pillar","ATL","Kevin Pillar","ATL",2023,34,81,197,206,45,26,10,0,9,29,32,6,0,50,0,3,0,2,4,1,0.228426395,0.029126213,0.242718446,0.12,0.247572815,0.416243654,0.663816469,0.187817259,0.255319148,0.279591499601753,-6.635184481890803,18.46471658333957,5.160039988813086,71.77187277266694,0.13135801255702972,0.30000001192092896,0.699999988079071,0.6183931231498718,5,0,0.852459016,0.241610738,0.348993288,0.409395973,0.147540983,0.147540983,0.096153846,0,0.52666667,0.26,0.21333333,0.16,0.48,0.36,-7.2039011420327475,4.226061820983887,6.395985431969166,-2.016460657119751,2.7546514857914994,0.27468696454967445,2.1974957163973956,0.7497511357069016,2.2096011638641357,-6.454150006325846,0.6032148962840438,0.279591499601753,87.86579147441275,17.823474858431208,12,0.08,110.233,58,0.38666667,150,,,,0.43448276,0.73667712,0.56233422,0.6031746,0.86808511,0.75,0.42307692,0.64563107,0.14021164,0.13756614,0.27777778,"Kevin Pillar",12434,607680
2023,"Thairo Estrada","SFG","Thairo Estrada","SFG",2023,27,120,495,530,134,92,26,2,14,63,49,22,1,120,11,2,0,10,23,7,0.27070707,0.041509433,0.226415094,0.183333333,0.315094339,0.416161616,0.731255955,0.145454546,0.330578512,0.3163067152008893,-0.9102570179323851,63.66715834406808,5.658243897591133,99.56218817018184,0.6900184359401464,2.9999998807907104,1.100000023841858,1.1806869506835938,9,4,1.263565891,0.21081081,0.44054054,0.348648648,0.131782945,0.108527131,0.055214723,0.571428571,0.47745358,0.30238727,0.22015915,0.192,0.504,0.304,-0.28746291132971635,13.423308372497559,16.455690674483776,1.9753079414367676,34.989510119200204,3.4890665390150537,27.91253231212043,1.8707053866237402,15.398616313934326,1.583242475294024,1.5519606554880738,0.3163067152008893,85.94467030400816,10.8364059324187,18,0.04774536,110.463,127,0.33687003,377,,,,0.40034513,0.67801047,0.51066043,0.65732759,0.92084942,0.79633401,0.39729589,0.65849057,0.10384216,0.17393562,0.27777778,"Thairo Estrada",16426,642731
2024,"Romy Gonzalez","BOS","Romy Gonzalez","BOS",2024,27,89,199,216,53,36,10,1,6,25,29,12,0,58,1,4,0,5,11,3,0.266331658,0.055555555,0.268518518,0.206896551,0.305555555,0.417085427,0.722640982,0.150753769,0.338129496,0.31094158440828323,0.1325656722544188,25.39982914433465,5.972678068962251,96.71777697565047,0.598252110183239,0.20000000298023224,0,-0.8730309009552002,6,0,2.078947368,0.176056338,0.556338028,0.267605633,0.105263157,0.157894736,0.075949367,0,0.31724138,0.4137931,0.26896552,0.15172414,0.42068966,0.42758621,-0.8111990739346986,-4.001252174377441,6.531187668442726,-0.308070570230484,1.8051727569906468,0.18643414385463497,1.4914731508370798,-0.2747787907719612,-4.309322744607925,-1.0859778647066598,0.6692856978625059,0.31094158440828323,92.2978515625,3.6825385295169455,12,0.08275862,112.307,73,0.50344828,145,,,,0.40365112,0.77477477,0.55326877,0.56281407,0.85658915,0.72866521,0.4031477,0.69907407,0.14975845,0.12801932,0.27777778,"Romy Gonzalez",21562,663853
2023,"Mike Moustakas","- - -","Mike Moustakas","- - -",2023,34,112,352,386,87,60,15,0,12,43,48,23,1,95,3,8,0,7,0,0,0.24715909,0.059585492,0.246113989,0.242105263,0.292746113,0.392045454,0.684791567,0.144886364,0.296442687,0.29388478963406056,-7.810495452780118,39.22135799954475,1.4948979525000001,77.7008246166718,-0.6549355085007846,-1.1000000089406967,0.4999999850988388,-1.2861442565917969,7,0,0.756302521,0.211320754,0.339622641,0.449056603,0.168067226,0.100840336,0.077777777,0,0.40377358,0.33207547,0.26415094,0.18867925,0.48301887,0.32830189,-10.30278285016476,-1.966166079044342,11.984710566699505,-3.393918752670288,-4.395365497853447,-0.4382948670346303,-3.506358936277042,-1.9410797650925815,-5.36008483171463,-12.243862615257342,1.22387138241902,0.29388478963406056,89.02647195282567,17.979468802382662,15,0.05660377,112.925,98,0.36981132,265,,,,0.37575758,0.72230428,0.53195739,0.62258065,0.8200409,0.74342929,0.45073236,0.61398964,0.13621262,0.14152824,0.27774086,"Mike Moustakas",4892,519058
2022,"Hunter Dozier","KCR","Hunter Dozier","KCR",2022,30,129,462,500,109,67,26,4,12,51,41,34,0,125,3,1,0,14,4,3,0.235930735,0.068,0.25,0.272,0.292,0.387445887,0.679445887,0.151515152,0.297546012,0.29772743785381317,-4.773931277330448,52.399294751350354,4.208376314643013,88.43184081038464,-0.8220035843551159,-6.699999928474426,-0.8999999761581421,-4.75775671005249,12,0,1.144,0.204747774,0.424332344,0.370919881,0.128,0.096,0.083916083,0,0.43786982,0.33727811,0.22485207,0.18343195,0.53254438,0.28402367,-6.508810145195056,-6.825019359588623,14.909914694726467,-6.671810150146484,-9.771607766739507,-1.0259832780619513,-8.20786622449561,-5.579760294407606,-13.496829509735107,-12.088570439602663,0.9038774878717959,0.29772743785381317,88.53237523320895,13.117416336287313,26,0.07692308,110.652,129,0.3816568,338,,,,0.36263736,0.72944297,0.50542075,0.52214452,0.88,0.72318693,0.38926174,0.646,0.13983488,0.1377709,0.27760578,"Hunter Dozier",15117,641531
2022,"Eloy Jiménez","CHW","Eloy Jiménez","CHW",2022,25,84,292,327,86,58,12,0,16,40,54,28,0,72,3,4,0,8,0,0,0.294520547,0.085626911,0.220183486,0.388888888,0.357798165,0.5,0.857798165,0.205479453,0.336538461,0.37002618724782166,15.659668720926991,53.05095854368424,1.04846938375,143.40664977753744,-0.3683781358413398,-0.19999998807907104,-0.800000011920929,-1.201093077659607,8,0,1.527027027,0.165178571,0.504464285,0.330357142,0.04054054,0.216216216,0.07079646,0,0.375,0.40178571,0.22321429,0.11607143,0.44642857,0.4375,15.972443595196953,-2.073329210281372,9.75108421035111,-6.592935085296631,16.078928173537268,1.6882289822724728,13.505831858179782,-1.5694712135009468,-8.666264295578003,14.402972381696006,0.5911358770681545,0.37002618724782166,92.83761160714286,7.403932843889509,33,0.14732143,113.371,123,0.54910714,224,,,,0.35528121,0.73051225,0.49830221,0.62162162,0.78658537,0.71379898,0.3811545,0.63302752,0.1426146,0.13497453,0.27758913,"Eloy Jimenez",17484,650391
2022,"Ezequiel Duran","TEX","Ezequiel Duran","TEX",2022,23,58,208,220,49,33,10,1,5,25,25,12,0,54,0,0,0,3,4,1,0.235576923,0.054545454,0.245454545,0.222222222,0.277272727,0.365384615,0.642657342,0.129807692,0.295302013,0.2818551003932953,-4.874633518429528,20.281585934190023,5.167663099751244,81.68512838741212,0.21656165132299066,-1,0.6000000238418579,-0.8536255955696106,9,0,1.529411764,0.162337662,0.506493506,0.331168831,0.333333333,0.098039215,0.115384615,0,0.42207792,0.28571429,0.29220779,0.2987013,0.46103896,0.24025974,-4.534129319163094,-0.5799639225006104,6.5603624656796455,0.7213073968887329,1.928218771321644,0.202455958430398,1.619647667443184,-0.6370639442466199,0.14134347438812256,-5.171193263409714,0.3977060946635902,0.2818551003932953,85.88456003289474,9.452838848163555,7,0.04545455,110.242,48,0.31168831,154,,,,0.42116631,0.72699387,0.54752852,0.63076923,0.82278481,0.73611111,0.41318124,0.70454545,0.14448669,0.13307985,0.27756654,"Ezequiel Duran",23733,677649
2022,"Victor Reyes","DET","Victor Reyes","DET",2022,27,92,315,336,80,55,19,3,3,27,34,13,0,77,4,4,0,7,2,2,0.253968253,0.038690476,0.229166666,0.168831168,0.288690476,0.361904761,0.650595237,0.107936508,0.322175732,0.284030971072969,-6.864088300679009,31.556319590594487,3.731097643544674,84.38749465074416,-0.6923732720315456,0.699999988079071,-0.30000001192092896,0.4943411946296692,4,1,1.413333333,0.242677824,0.443514644,0.313807531,0.08,0.04,0.037735849,0.333333333,0.41322314,0.30578512,0.28099174,0.15702479,0.5785124,0.26446281,-5.903087500546258,-1.2550270557403564,10.019462674856186,-3.5802464485168457,-0.3095247354993038,-0.032498971545886934,-0.2599917723670955,-0.19803207740187645,-4.835273504257202,-6.101119577948134,0.6074056718498468,0.284030971072969,87.8916138206067,10.939584899646967,12,0.04958678,110.854,89,0.3677686,242,,,,0.4539559,0.70507813,0.55416991,0.70285714,0.79224377,0.74824191,0.39906469,0.5922619,0.13951676,0.13795791,0.27747467,"Victor Reyes",15487,622682
2022,"Dominic Smith","NYM","Dominic Smith","NYM",2022,27,58,134,152,26,15,10,1,0,11,17,12,0,37,4,2,0,0,0,0,0.19402985,0.078947368,0.243421052,0.324324324,0.276315789,0.283582089,0.559897878,0.089552239,0.262626262,0.25407665262096807,-6.72229651240426,10.658364200314704,2.577067665,64.50683872512285,-0.12831148551777005,0.9999999403953552,0.800000011920929,0.7702569961547852,1,0,1.305555555,0.161616161,0.474747474,0.363636363,0.027777777,0,0.021276595,0,0.34343434,0.44444444,0.21212121,0.1010101,0.64646465,0.25252525,-6.268081522265253,1.5586291551589966,4.532614067196846,-3.4087791442871094,-2.247276808319417,-0.23595589196285224,-1.887647135702818,0.6419455106370151,-1.8501499891281128,-5.626136011628238,0.6963951252400875,0.25407665262096807,89.58345170454545,10.921686345880682,7,0.07070707,107.154,46,0.46464646,99,,,,0.28823529,0.69198312,0.45407279,0.57142857,0.88414634,0.76717557,0.41074523,0.60526316,0.10571924,0.17157712,0.27729636,"Dominic Smith",15653,642086
2023,"Matt Wallner","MIN","Matt Wallner","MIN",2023,25,76,213,254,53,27,11,1,14,42,41,28,1,80,13,0,0,1,2,1,0.248826291,0.11023622,0.314960629,0.35,0.37007874,0.507042253,0.877120993,0.258215962,0.327731092,0.3769309063673962,12.352330692100717,43.30075239388962,4.812801471901744,142.69101661727763,-0.5383213204331696,1.0999999046325684,1,0.8563036918640137,3,0,0.682539682,0.203007518,0.32330827,0.47368421,0.142857142,0.222222222,0.069767441,0,0.4887218,0.2406015,0.27067669,0.19548872,0.43609023,0.36842105,12.992801152157975,-2.29638409614563,7.886312134563923,-3.48079514503479,16.258758957486044,1.6212828259446503,12.970262607557203,0.31798237143084407,-5.77717924118042,13.31078352358882,0.8388425405137241,0.3769309063673962,91.87436119595864,20.994423314144736,25,0.18796992,116.429,64,0.48120301,133,,,,0.28663446,0.74117647,0.47131931,0.57865169,0.72698413,0.67342799,0.40630975,0.6023622,0.15391969,0.12332696,0.27724665,"Matt Wallner",26466,670242
2022,"Seth Beer","ARI","Seth Beer","ARI",2022,25,38,111,126,21,17,3,0,1,4,9,11,1,31,3,1,0,3,0,0,0.189189189,0.087301587,0.246031746,0.354838709,0.277777777,0.243243243,0.52102102,0.054054054,0.25,0.2394397921562195,-7.037564888380683,7.370088070846879,0.14285714,49.31881729784256,-0.12417240533977747,-1.4999999403953552,-0.30000001192092896,-1.365709662437439,1,0,1.652173913,0.24691358,0.469135802,0.283950617,0.086956521,0.04347826,0.026315789,0,0.35802469,0.38271605,0.25925926,0.17283951,0.49382716,0.33333333,-7.419312298082031,-0.535691499710083,3.7572985030710697,-3.3247597217559814,-8.435072177805221,-0.8856519019450395,-7.085215215560316,-1.4898820677772164,-3.8604512214660645,-8.909194365859246,0.5772749064490199,0.2394397921562195,85.93946548655063,10.712519073486328,3,0.03703704,107.684,24,0.2962963,81,,,,0.33566434,0.69398907,0.47547974,0.63541667,0.81102362,0.73542601,0.3901919,0.70634921,0.12579957,0.15138593,0.2771855,"Seth Beer",20493,666179
2024,"Kyle Farmer","MIN","Kyle Farmer","MIN",2024,33,107,215,242,46,27,13,1,5,26,25,19,1,49,6,2,0,6,3,5,0.213953488,0.078512396,0.202479338,0.387755102,0.293388429,0.353488372,0.646876801,0.139534884,0.251533742,0.28496870386155315,-4.91037699154817,23.39831634291209,4.0518886697883385,84.91941527097971,-1.8275455757975578,0.20000000298023224,0,-1.3338208198547363,2,0,0.802631578,0.184523809,0.363095238,0.452380952,0.039473684,0.065789473,0.032786885,0,0.39880952,0.36904762,0.23214286,0.13690476,0.55952381,0.30357143,-4.175794850506414,3.579087495803833,7.317349147051573,1.0025144815444946,5.311637743438999,0.5485738865319835,4.388591092255868,-3.161366395652294,4.581601977348328,-7.337161246158709,0.7498478651978076,0.28496870386155315,87.68798828125,17.902970086960565,9,0.05357143,108.731,49,0.29166667,168,,,,0.34279919,0.66580977,0.48526077,0.65680473,0.9034749,0.80607477,0.44104308,0.6322314,0.0938914,0.18325792,0.27714932,"Kyle Farmer",14813,571657
2022,"Nelson Cruz","WSN","Nelson Cruz","WSN",2022,41,124,448,507,105,79,16,0,10,50,64,49,1,119,4,3,0,16,4,0,0.234375,0.096646942,0.234714003,0.411764705,0.313492063,0.337053571,0.650545634,0.102678571,0.295031055,0.29158731862517523,-7.313878942382267,50.659772250700065,3.037968297326347,86.98663173071752,0.25778050860390067,-1.6000001430511475,-1.7999999523162842,-1.1145439147949219,10,0,1.851063829,0.192771084,0.524096385,0.28313253,0.09574468,0.106382978,0.057471264,0,0.35240964,0.36144578,0.28614458,0.15963855,0.51807229,0.32228916,-7.665562789988449,,15.118653500452638,-13.287036895751953,-4.367865325052968,-0.4586099740499786,-3.668879792399829,-0.8567634061910212,-13.287036895751953,-8.52232619617947,2.322844266425818,0.29158731862517523,90.93959008193598,7.17620274506079,31,0.09253731,113.807,153,0.45671642,335,,,,0.35172982,0.74807198,0.5065261,0.57142857,0.80068729,0.703667,0.39056225,0.61341223,0.1501004,0.12700803,0.27710843,"Nelson Cruz",2434,443558
2022,"Jarren Duran","BOS","Jarren Duran","BOS",2022,25,58,204,223,45,25,14,3,3,23,17,14,0,63,4,1,0,1,7,1,0.220588235,0.062780269,0.28251121,0.222222222,0.28251121,0.362745098,0.645256308,0.142156863,0.302158273,0.28385758239592135,-4.586347452277138,20.9129113565145,7.301909899896414,77.32115962421896,0.8248398206196725,-0.800000011920929,0.5,1.411185383796692,4,2,1.5,0.154411764,0.507352941,0.338235294,0.086956521,0.065217391,0.057971014,0.333333333,0.35211268,0.37323944,0.27464789,0.1056338,0.61971831,0.27464789,-5.691058508032754,-4.920928955078125,6.649821953848004,0.36751237511634827,-0.9554985701393406,-0.10032387490131249,-0.8025909992104999,2.2360252044163644,-4.553416579961777,-3.455033303616389,0.40312935959082097,0.28385758239592135,89.25010770909927,7.638970767750459,11,0.07746479,110.365,53,0.37323944,142,,,,0.34122288,0.70855615,0.49716232,0.56647399,0.87924528,0.75570776,0.42451759,0.60538117,0.12145289,0.15550511,0.276958,"Jarren Duran",24617,680776
2023,"Starling Marte","NYM","Starling Marte","NYM",2023,34,86,315,341,78,65,7,1,5,38,28,16,1,69,8,0,2,8,24,4,0.247619047,0.046920821,0.202346041,0.231884057,0.300884955,0.323809523,0.624694478,0.076190476,0.302904564,0.2778317305815996,-11.481855412975767,30.067009942575474,6.561345886184037,75.3241706674943,2.4336370192468166,1.6000000461935997,0.10000000149011612,1.2163468599319458,7,2,1.763888888,0.181069958,0.522633744,0.296296296,0.027777777,0.069444444,0.05511811,0.4,0.36290323,0.34677419,0.29032258,0.15322581,0.5766129,0.27016129,-10.42424463297508,-4.128234386444092,10.58752928301692,-3.5545263290405273,-2.870966556978294,-0.2862856128725128,-2.2902849029801025,3.6499838791787624,-7.682760715484619,-6.774260753796318,0.998525629285723,0.2778317305815996,88.16249677169421,6.254094399696539,14,0.05645161,110.85,98,0.39516129,248,,,,0.39218329,0.72865275,0.53191489,0.58762887,0.87760417,0.75259259,0.41528763,0.61290323,0.1313926,0.14555468,0.27694729,"Starling Marte",9241,516782
2022,"Andrés Giménez","CLE","Andrés Giménez","CLE",2022,23,146,491,557,146,100,26,3,17,66,69,34,4,112,25,3,4,9,20,3,0.297352342,0.061041292,0.201077199,0.303571428,0.370705244,0.466395112,0.837100356,0.16904277,0.353424657,0.36407862888659287,24.042313664400613,87.73328746035104,5.845548177550496,140.95169372278434,2.1669033742509782,0.40000003576278687,0.800000011920929,1.741752028465271,15,8,1.41322314,0.21081081,0.462162162,0.327027027,0.123966942,0.140495867,0.087719298,0.5,0.40932642,0.35751295,0.23316062,0.18134715,0.56217617,0.25647668,25.668140440428292,8.595300674438477,16.609644969925284,2.508572578430176,58.297233587427655,6.120997510927496,48.96798008741997,3.9086554027162492,11.103873252868652,29.57679584314454,1.0069195214891806,0.36407862888659287,87.7934860641892,11.708189928209459,24,0.06217617,109.87,145,0.37564767,386,,,,0.40764849,0.70306748,0.52544031,0.65469062,0.83944154,0.75325885,0.39872798,0.63195691,0.12964775,0.14726027,0.27690802,"Andres Gimenez",19950,665926
2022,"Jason Vosler","SFG","Jason Vosler","SFG",2022,28,36,98,111,26,15,6,1,4,14,12,10,1,29,2,1,0,3,1,1,0.265306122,0.09009009,0.261261261,0.344827586,0.342342342,0.469387755,0.811730097,0.204081633,0.333333333,0.3486826517365196,3.4335423311493476,16.125998509516485,4.447913356388326,127.63994294260645,-0.304795834235847,0.20000000298023224,-0.20000000298023224,0.29752007126808167,0,1,1.086956521,0.304347826,0.36231884,0.333333333,0.173913043,0.173913043,0,1,0.5,0.32857143,0.17142857,0.25714286,0.48571429,0.25714286,3.5645645758411963,-2.5328562259674072,3.3100010622292757,0.2206217348575592,5.063607087293185,0.5316603288071055,4.253282630456844,-0.007275762967765331,-2.312234491109848,3.557288812873431,0.5085517033003271,0.3486826517365196,84.71070397418478,15.240232605865037,3,0.04285714,109.438,18,0.25714286,70,,,,0.35249042,0.65189873,0.46539379,0.60869565,0.90291262,0.76410256,0.37708831,0.6036036,0.1097852,0.16706444,0.27684964,"Jason Vosler",16686,613564
2023,"Edmundo Sosa","PHI","Edmundo Sosa","PHI",2023,27,104,279,300,70,43,15,2,10,34,30,8,0,74,9,1,2,10,4,2,0.250896057,0.026666666,0.246666666,0.108108108,0.292929292,0.426523297,0.719452589,0.17562724,0.306122448,0.30937864061959264,-2.2413798372621456,34.311874141228685,4.950609081692861,92.3473323797287,-0.5064634922891855,1.7999999523162842,-1.2999999523162842,1.1163458824157715,7,0,1.129870129,0.203883495,0.422330097,0.373786407,0.116883116,0.129870129,0.08045977,0,0.49038462,0.31730769,0.19230769,0.19711538,0.52884615,0.27403846,-2.8441504340047756,1.146423101425171,9.314541891217232,1.5534974336624146,10.658662677985914,1.0628552149977717,8.502841719982174,0.609882390126586,2.6999205350875854,-2.2342680438781897,0.8784682955592871,0.30937864061959264,86.7940401243932,13.817709913531553,14,0.06698565,111.78,67,0.32057416,209,,,,0.44761905,0.77016129,0.58969805,0.63475177,0.82460733,0.7439759,0.44049734,0.66,0.15084295,0.12599823,0.27684117,"Edmundo Sosa",17022,624641
2023,"Kyle Isbel","KCR","Kyle Isbel","KCR",2023,26,91,292,313,70,41,22,2,5,45,34,17,0,59,1,2,1,5,7,1,0.239726027,0.054313099,0.188498402,0.288135593,0.282051282,0.380136986,0.662188268,0.140410959,0.282608695,0.2860939934467658,-8.391304718745811,29.745923598812954,6.675615609723163,74.61286475480343,0.5233196835033596,3.0000000596046448,0.699999988079071,2.2216718196868896,3,4,0.939393939,0.165217391,0.404347826,0.430434782,0.141414141,0.05050505,0.032258064,0.666666666,0.41525424,0.34745763,0.23728814,0.1440678,0.51271186,0.34322034,-9.521176422430141,5.745694637298584,9.718172039836645,1.1099674701690674,10.831341020114781,1.0800742678933941,8.640594143147153,2.744991503190249,6.855662107467651,-6.776184919239892,1.0336917920503765,0.2860939934467658,89.3716796875,14.557850713315217,13,0.05508475,110.613,94,0.39830508,236,,,,0.31723027,0.64554455,0.46447602,0.65989848,0.91104294,0.81644359,0.44849023,0.61341853,0.0851819,0.19165927,0.27684117,"Kyle Isbel",21614,664728
2024,"Matt Vierling","DET","Matt Vierling","DET",2024,27,144,518,567,133,84,28,5,16,80,57,41,1,121,3,5,0,9,6,1,0.256756756,0.072310405,0.21340388,0.338842975,0.312169312,0.422779922,0.734949234,0.166023166,0.303108808,0.3174157493316664,3.302508040265589,69.6290746544762,5.746383003794344,108.25815902065735,-0.20734403282403946,0.699999988079071,-0.4000000059604645,2.9895427227020264,13,0,1.112582781,0.200501253,0.421052631,0.378446115,0.099337748,0.105960264,0.077380952,0,0.38557214,0.35820896,0.25621891,0.17164179,0.54975124,0.27860697,5.357620007292777,-1.0649969577789307,17.144367629662156,-1.0831048488616943,24.892959477081373,2.5708883374987876,20.5671066999903,2.782198689877987,-2.148101806640625,8.139818697170764,1.756874956889078,0.3174157493316664,89.72300413486005,11.699890913247456,30,0.07462687,111.205,160,0.39800995,402,,,,0.25558122,0.64940239,0.42726878,0.6746988,0.90184049,0.82520325,0.4359531,0.57848325,0.07525952,0.20155709,0.27681661,"Matt Vierling",21558,663837
